117-164G,117-164G,164G,164G,117G,117G,WT,WT
512.9799805,0.169419736,512.9799805,0.180173993,512.9799805,0.136337295,512.9799805,0.26073426
514.0200195,0.094219223,514.0200195,0.205854863,514.0200195,0.051638223,514.0200195,0.304741263
515.0700073,0.102143303,515.0700073,0.239945844,515.0700073,0.09396489,515.0700073,0.294530958
515.9699707,0.104588836,515.9699707,0.222528443,515.9699707,0.205084384,515.9699707,0.17862916
517.0100098,0.172793642,517.0100098,0.321604908,517.0100098,0.137684152,517.0100098,0.256822944
518.0499878,0.170299724,518.0499878,0.292385072,518.0499878,0.094380908,518.0499878,0.246470794
518.9500122,0.111997522,518.9500122,0.320105195,518.9500122,0.198176771,518.9500122,0.261504054
520,0.208595887,520,0.321574152,520,0.253624708,520,0.320149541
521.039978,0.201112241,521.039978,0.287807435,521.039978,0.189472243,521.039978,0.265031695
521.9400024,0.16398254,521.9400024,0.373422712,521.9400024,0.224513412,521.9400024,0.264520943
522.9799805,0.235454172,522.9799805,0.365068167,522.9799805,0.277418971,522.9799805,0.202961549
524.0200195,0.20825018,524.0200195,0.383752734,524.0200195,0.220221415,524.0200195,0.214237362
525.0700073,0.203800887,525.0700073,0.437464058,525.0700073,0.249926344,525.0700073,0.273079485
525.9699707,0.235314623,525.9699707,0.407069415,525.9699707,0.236929387,525.9699707,0.279762954
527.0100098,0.211806446,527.0100098,0.425768554,527.0100098,0.253722698,527.0100098,0.258509278
528.0499878,0.210650116,528.0499878,0.43968308,528.0499878,0.261131793,528.0499878,0.224948525
528.9500122,0.229998633,528.9500122,0.489943475,528.9500122,0.211462989,528.9500122,0.266311586
530,0.220141232,530,0.440958262,530,0.267011195,530,0.271101415
531.039978,0.232853904,531.039978,0.543358266,531.039978,0.184494108,531.039978,0.267398149
531.9400024,0.181309566,531.9400024,0.489682317,531.9400024,0.358087957,531.9400024,0.342656463
532.9799805,0.265681893,532.9799805,0.522837758,532.9799805,0.266845703,532.9799805,0.240452737
534.0200195,0.268530786,534.0200195,0.570861459,534.0200195,0.289558828,534.0200195,0.311066181
535.0700073,0.212775007,535.0700073,0.444813222,535.0700073,0.260894507,535.0700073,0.261788964
535.9699707,0.277068794,535.9699707,0.55654496,535.9699707,0.235919133,535.9699707,0.213678867
537.0100098,0.310802996,537.0100098,0.549733996,537.0100098,0.325336903,537.0100098,0.214075923
538.0499878,0.320304662,538.0499878,0.559862912,538.0499878,0.268465668,538.0499878,0.274718195
538.9500122,0.26021564,538.9500122,0.491994321,538.9500122,0.296585023,538.9500122,0.258260042
540,0.280867785,540,0.566442907,540,0.260527492,540,0.282357752
541.0200195,0.234700978,541.0200195,0.522275031,541.0200195,0.280138195,541.0200195,0.26328975
542.0499878,0.283026129,542.0499878,0.550399661,542.0499878,0.31285575,542.0499878,0.288746744
542.9400024,0.222745776,542.9400024,0.561075151,542.9400024,0.315769732,542.9400024,0.204888284
543.9699707,0.2783117,543.9699707,0.604955614,543.9699707,0.389504612,543.9699707,0.241867214
545,0.25715977,545,0.616864562,545,0.338157147,545,0.257689893
546.0200195,0.295267046,546.0200195,0.662169814,546.0200195,0.319869995,546.0200195,0.288387328
547.0499878,0.299893767,547.0499878,0.576107264,547.0499878,0.329175323,547.0499878,0.259632349
547.9400024,0.229892895,547.9400024,0.526847601,547.9400024,0.395719349,547.9400024,0.254902631
548.9699707,0.266359627,548.9699707,0.489608914,548.9699707,0.2804631,548.9699707,0.250012934
550,0.268852174,550,0.543581426,550,0.265499592,550,0.273520649
551.039978,0.263291836,551.039978,0.570370555,551.039978,0.318652362,551.039978,0.342196196
551.9400024,0.267082512,551.9400024,0.495027989,551.9400024,0.25302577,551.9400024,0.263547182
552.9799805,0.28192839,552.9799805,0.554740012,552.9799805,0.326073915,552.9799805,0.289125472
554.0200195,0.295755059,554.0200195,0.640549362,554.0200195,0.299007297,554.0200195,0.198241681
555.0700073,0.242739499,555.0700073,0.578846574,555.0700073,0.227606967,555.0700073,0.326171875
555.9699707,0.321988314,555.9699707,0.499414444,555.9699707,0.221931994,555.9699707,0.232226104
557.0100098,0.2436838,557.0100098,0.531778038,557.0100098,0.289507061,557.0100098,0.207538843
558.0499878,0.220318675,558.0499878,0.526288509,558.0499878,0.320699483,558.0499878,0.221171185
558.9500122,0.352867276,558.9500122,0.426090658,558.9500122,0.239291698,558.9500122,0.261665195
560,0.237849832,560,0.540703416,560,0.257895917,560,0.265779585
561.0200195,0.285845459,561.0200195,0.394106329,561.0200195,0.215050072,561.0200195,0.171306208
562.0499878,0.217351615,562.0499878,0.498856068,562.0499878,0.280388147,562.0499878,0.214345723
562.9400024,0.269230425,562.9400024,0.53049475,562.9400024,0.271946967,562.9400024,0.143792391
563.9699707,0.250382066,563.9699707,0.47748977,563.9699707,0.232106328,563.9699707,0.227258816
565,0.218083486,565,0.390042633,565,0.25788483,565,0.245837733
566.0200195,0.206593782,566.0200195,0.455815971,566.0200195,0.231904969,566.0200195,0.237624437
567.0499878,0.148548156,567.0499878,0.497119397,567.0499878,0.178922892,567.0499878,0.204757184
567.9400024,0.218962118,567.9400024,0.490991175,567.9400024,0.266877949,567.9400024,0.178324267
568.9699707,0.243366092,568.9699707,0.47353375,568.9699707,0.254588962,568.9699707,0.210373148
570,0.251779825,570,0.403762728,570,0.265599698,570,0.198212639
571.0200195,0.182989001,571.0200195,0.401652008,571.0200195,0.305831164,571.0200195,0.101831272
572.0499878,0.218072057,572.0499878,0.32319209,572.0499878,0.276486129,572.0499878,0.221079037
572.9400024,0.239863619,572.9400024,0.306847811,572.9400024,0.153710827,572.9400024,0.155008048
573.9699707,0.215895057,573.9699707,0.422858506,573.9699707,0.2123034,573.9699707,0.180466637
575,0.102984846,575,0.402128696,575,0.187050968,575,0.092855997
576.0200195,0.241631344,576.0200195,0.349442661,576.0200195,0.181289226,576.0200195,0.144296467
577.0499878,0.222812578,577.0499878,0.316212297,577.0499878,0.178654984,577.0499878,0.118976802
577.9400024,0.173202157,577.9400024,0.334362149,577.9400024,0.193366677,577.9400024,0.102575496
578.9699707,0.24718605,578.9699707,0.343082577,578.9699707,0.142918393,578.9699707,0.138085783
580,0.110690109,580,0.240564287,580,0.194684267,580,0.169777855
581.0200195,0.163698554,581.0200195,0.303237706,581.0200195,0.227263168,581.0200195,0.183677211
582.0499878,0.165269122,582.0499878,0.260003626,582.0499878,0.202617139,582.0499878,0.052219324
582.9400024,0.129244611,582.9400024,0.308103114,582.9400024,0.14376685,582.9400024,0.151470527
583.9699707,0.188739136,583.9699707,0.272523642,583.9699707,0.213226885,583.9699707,0.135838419
585,0.210772216,585,0.294423282,585,0.159678638,585,0.110432468
586.0200195,0.145310551,586.0200195,0.332469463,586.0200195,0.109671325,586.0200195,0.135912269
587.0499878,0.160751596,587.0499878,0.257241339,587.0499878,0.12635091,587.0499878,0.110589355
587.9400024,0.104546011,587.9400024,0.260044217,587.9400024,0.219524145,587.9400024,0.129915118
588.9699707,0.105936877,588.9699707,0.232046485,588.9699707,0.06898395,588.9699707,0.034274157
590,0.026832432,590,0.303290248,590,0.20964177,590,0.118129499
591.0200195,0.093879081,591.0200195,0.278697074,591.0200195,0.15720661,591.0200195,0.136076406
592.0499878,0.07816232,592.0499878,0.157672048,592.0499878,0.148017868,592.0499878,0.130057052
592.9400024,0.08001636,592.9400024,0.305314213,592.9400024,0.15805833,592.9400024,0.109999836
593.9699707,0.086604826,593.9699707,0.207988486,593.9699707,0.11273957,593.9699707,0.171382546
595,0.138330519,595,0.249494568,595,0.103466116,595,0.077442676
596.0200195,0.069429979,596.0200195,0.179686829,596.0200195,0.094666816,596.0200195,0.145780101
597.0499878,0.104002357,597.0499878,0.222216517,597.0499878,0.076747939,597.0499878,0.102385588
597.9400024,0.162669838,597.9400024,0.27961126,597.9400024,0.069836669,597.9400024,0.068521306
598.9699707,0.096228711,598.9699707,0.240611851,598.9699707,0.034622744,598.9699707,0.11978405
600,0.121716902,600,0.180136904,600,0.140717492,600,0.060245112
601.0200195,0.096891537,601.0200195,0.207707673,601.0200195,0.123256803,601.0200195,0.110182561
602.0499878,0.093883894,602.0499878,0.131461322,602.0499878,0.129623219,602.0499878,0.076509796
602.9400024,0.070426874,602.9400024,0.138827428,602.9400024,0.154395104,602.9400024,0.102198981
603.9699707,0.052392595,603.9699707,0.194909334,603.9699707,0.104188375,603.9699707,0.033890266
605,0.14478983,605,0.079169601,605,0.154944003,605,0.076744005
606.0200195,0.071411356,606.0200195,0.193428695,606.0200195,0.086831182,606.0200195,0.162400097
607.0499878,0.017576236,607.0499878,0.147089362,607.0499878,0.120969132,607.0499878,0.08560764
607.9400024,0.097252183,607.9400024,0.24954547,607.9400024,0.051515412,607.9400024,0.118080683
608.9699707,0.095975988,608.9699707,0.185342088,608.9699707,0.086848527,608.9699707,0.085783899
610,0.052828994,610,0.14808619,610,0.050875913,610,0.059383936
611.0100098,0.087241769,611.0100098,0.156946167,611.0100098,0.051224258,611.0100098,0.034775048
612.0200195,0.079358779,612.0200195,0.159308955,612.0200195,0.060070883,612.0200195,0.085525647
613.039978,0.06938722,613.039978,0.090385675,613.039978,0.069192179,613.039978,0.033857275
614.0499878,0.111657955,614.0499878,0.105496354,614.0499878,0.025847362,614.0499878,0.07743001
615.0700073,0.097054832,615.0700073,0.130754277,615.0700073,0.094482236,615.0700073,0.059378896
615.9400024,0.025895778,615.9400024,0.09617991,615.9400024,0.060228527,615.9400024,0.094550461
616.9500122,0.025805121,616.9500122,0.094665997,616.9500122,0.118756786,616.9500122,0.093885496
617.9699707,0,617.9699707,0.105375923,617.9699707,0.051944003,617.9699707,0.042618118
618.9799805,0,618.9799805,0.102620237,618.9799805,0.076141484,618.9799805,0.03406981
620,0.060577214,620,0.127613813,620,0.077649795,620,-0.050933789
621.0100098,0.026331034,621.0100098,0.069559768,621.0100098,0.043536182,621.0100098,0.050243683
622.0200195,0.034565598,622.0200195,0.155580148,622.0200195,0.086338639,622.0200195,0.120841749
623.039978,0.156580284,623.039978,0.087271459,623.039978,0.043154415,623.039978,0.050910879
624.0499878,0.008590032,624.0499878,0.053433076,624.0499878,0.034543209,624.0499878,0.017096356
625.0700073,0.086011149,625.0700073,0.096410885,625.0700073,0.025601858,625.0700073,-0.025564115
,,,,,,,
117-164G,,,,,,,
117-164G,,,,,,,
Collection Time: 7/16/2021 4:41:59 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_6.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 4:41:49 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
,,,,,,,
164G,,,,,,,
164G,,,,,,,
Collection Time: 7/16/2021 4:42:19 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_6.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 4:41:49 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
,,,,,,,
117G,,,,,,,
117G,,,,,,,
Collection Time: 7/16/2021 4:42:36 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_6.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 4:41:49 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
,,,,,,,
WT,,,,,,,
WT,,,,,,,
Collection Time: 7/16/2021 4:42:52 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_6.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 4:41:49 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
