117-164G,117-164G,164G,164G,117G,117G,WT,WT
547.0499878,0.143336535,547.0499878,0.107336447,547.0499878,0.178500086,547.0499878,0.168908924
547.9400024,0.203977555,547.9400024,0.241618857,547.9400024,0.180855185,547.9400024,0.169982746
548.9699707,0.198740169,548.9699707,0.199900925,548.9699707,0.163533717,548.9699707,0.280547828
550,0.212418854,550,0.157645822,550,0.14513664,550,0.29169777
551.039978,0.186406523,551.039978,0.097899608,551.039978,0.128673643,551.039978,0.196939722
551.9400024,0.230477691,551.9400024,0.14900516,551.9400024,0.239510715,551.9400024,0.21311602
552.9799805,0.162926495,552.9799805,0.191527516,552.9799805,0.163436651,552.9799805,0.137645066
554.0200195,0.265277773,554.0200195,0.260908127,554.0200195,0.163692907,554.0200195,0.25961408
555.0700073,0.141099691,555.0700073,0.204853326,555.0700073,0.170530602,555.0700073,0.280550212
555.9699707,0.164936289,555.9699707,0.190575182,555.9699707,0.154027835,555.9699707,0.248013765
557.0100098,0.234283477,557.0100098,0.145062342,557.0100098,0.161286205,557.0100098,0.245733559
558.0499878,0.1918917,558.0499878,0.206283033,558.0499878,0.180325612,558.0499878,0.200998291
558.9500122,0.197783113,558.9500122,0.139907837,558.9500122,0.102215521,558.9500122,0.253436178
560,0.173307225,560,0.166504547,560,0.233893812,560,0.178762958
561.0200195,0.120782323,561.0200195,0.202049106,561.0200195,0.143632025,561.0200195,0.143130183
562.0499878,0.214656755,562.0499878,0.196463659,562.0499878,0.180841178,562.0499878,0.168484896
562.9400024,0.173109219,562.9400024,0.16047433,562.9400024,0.181668758,562.9400024,0.254256666
563.9699707,0.15463917,563.9699707,0.171259269,563.9699707,0.206206828,563.9699707,0.153980389
565,0.154837385,565,0.239308059,565,0.084748641,565,0.161228731
566.0200195,0.210796282,566.0200195,0.172277153,566.0200195,0.200479403,566.0200195,0.138205066
567.0499878,0.163132131,567.0499878,0.17148687,567.0499878,0.199788049,567.0499878,0.136220053
567.9400024,0.148968607,567.9400024,0.135701329,567.9400024,0.178272799,567.9400024,0.21248205
568.9699707,0.27646029,568.9699707,0.145310313,568.9699707,0.154470637,568.9699707,0.170571327
570,0.205939636,570,0.169054568,570,0.147007957,570,0.22233054
571.0200195,0.155861691,571.0200195,0.162095293,571.0200195,0.130323723,571.0200195,0.165804192
572.0499878,0.157223091,572.0499878,0.078258149,572.0499878,0.198164821,572.0499878,0.103455409
572.9400024,0.062354695,572.9400024,0.171447188,572.9400024,0.155425638,572.9400024,0.171550125
573.9699707,0.192277446,573.9699707,0.154467985,573.9699707,0.164378345,573.9699707,0.147577122
575,0.191920161,575,0.171545714,575,0.222873703,575,0.160675183
576.0200195,0.141848996,576.0200195,0.205449551,576.0200195,0.166773468,576.0200195,0.211252138
577.0499878,0.154982701,577.0499878,0.161808163,577.0499878,0.05980197,577.0499878,0.15457809
577.9400024,0.163989604,577.9400024,0.145860151,577.9400024,0.179836094,577.9400024,0.165804192
578.9699707,0.190286726,578.9699707,0.138115585,578.9699707,0.138722703,578.9699707,0.181505457
580,0.146433055,580,0.077137344,580,0.128745422,580,0.170176551
581.0200195,0.128753156,581.0200195,0.127254516,581.0200195,0.129368335,581.0200195,0.104423188
582.0499878,0.076835737,582.0499878,0.094056487,582.0499878,0.189925328,582.0499878,0.15332067
582.9400024,0.080377951,582.9400024,0.10151168,582.9400024,0.068270452,582.9400024,0.145742595
583.9699707,0.155600309,583.9699707,0.1272351,583.9699707,0.188246578,583.9699707,0.136743948
585,0.103052057,585,0.067463867,585,0.165783942,585,0.120400071
586.0200195,0.121410787,586.0200195,0.13616094,586.0200195,0.138021469,586.0200195,0.111547768
587.0499878,0.079463884,587.0499878,0.09306103,587.0499878,0.102362007,587.0499878,0.145964086
587.9400024,0.157147601,587.9400024,0.06792786,587.9400024,0.112796307,587.9400024,0.178348497
588.9699707,0.079031944,588.9699707,0.179663763,588.9699707,0.07593143,588.9699707,0.101950653
590,0.102580756,590,0.101361625,590,0.044064898,590,0.095074289
591.0200195,0.085811131,591.0200195,0.092206843,591.0200195,0.077535406,591.0200195,0.181209445
592.0499878,0.135908812,592.0499878,0.118476398,592.0499878,0.131721064,592.0499878,0.163379028
592.9400024,0.085796401,592.9400024,0.134291276,592.9400024,0.119876355,592.9400024,0.092471942
593.9699707,0.136316389,593.9699707,0.100830168,593.9699707,0.07834807,593.9699707,0.145427167
595,0.153166726,595,0.116852656,595,0.069844596,595,0.095495224
596.0200195,0.05247324,596.0200195,0.101837315,596.0200195,0.10250628,596.0200195,0.171105415
597.0499878,0.206640035,597.0499878,0.062651597,597.0499878,0.128925785,597.0499878,0.110626996
597.9400024,0.053765368,597.9400024,0.132753938,597.9400024,0.01786113,597.9400024,0.212664604
598.9699707,0.113859311,598.9699707,0.115877956,598.9699707,0.137563407,598.9699707,0.068757467
600,0.14013207,600,0.087650873,600,0.087280601,600,0.068215735
601.0200195,0.103026405,601.0200195,0.12331216,601.0200195,0.043065209,601.0200195,0.069331899
602.0499878,0.183079928,602.0499878,0.008784412,602.0499878,0.093713529,602.0499878,0.10276524
602.9400024,0.077698067,602.9400024,0.115074799,602.9400024,0.025715536,602.9400024,0.094026737
603.9699707,0.068836741,603.9699707,0.071149692,603.9699707,0.086005963,603.9699707,0.094083034
605,0.06880182,605,0.098124042,605,0.135485292,605,0.154862687
606.0200195,0.09441898,606.0200195,0.063135296,606.0200195,0.094018705,606.0200195,0.043106422
607.0499878,0.077310286,607.0499878,0.142940104,607.0499878,0.086026691,607.0499878,0.110788211
607.9400024,0.071456641,607.9400024,0.053597748,607.9400024,0.017769564,607.9400024,0
608.9699707,0.034502093,608.9699707,0.053464979,608.9699707,0.102145918,608.9699707,0.025785159
610,0.026000589,610,0.043769423,610,0.059763167,610,0.15463917
611.0100098,0.069228113,611.0100098,0.116114974,611.0100098,0.093977742,611.0100098,0
612.0200195,0.077237308,612.0200195,0.079942435,612.0200195,0.179359943,612.0200195,0.025565857
613.039978,0.078684397,613.039978,0.026575953,613.039978,0.017239746,613.039978,0.101421595
614.0499878,-0.00872197,614.0499878,0.071339399,614.0499878,0.085000761,614.0499878,0.128238007
615.0700073,0.129623219,615.0700073,0.071049847,615.0700073,0.121369749,615.0700073,0.051672023
615.9400024,0.068777569,615.9400024,0.043948706,615.9400024,0.025707381,615.9400024,0.094408445
616.9500122,-0.008833532,616.9500122,0.045033686,616.9500122,0.03404719,616.9500122,0.119681642
617.9699707,0.026416823,617.9699707,0.044294827,617.9699707,0.008546133,617.9699707,0.051741537
618.9799805,-0.008542263,618.9799805,0.077753782,618.9799805,0.076181442,618.9799805,0.076745972
620,0.060278315,620,0.042352423,620,0.083953187,620,0.077609621
621.0100098,0.069091789,621.0100098,0.068237849,621.0100098,0.076275066,621.0100098,0.068700194
622.0200195,0.078567624,622.0200195,0.025357969,622.0200195,0.042882752,622.0200195,0.059349194
623.039978,-0.025568908,623.039978,0.034137554,623.039978,0.00848918,623.039978,0.085284933
624.0499878,0.060107507,624.0499878,0.069321088,624.0499878,0.033570282,624.0499878,0.111171924
625.0700073,0.043199904,625.0700073,0.085636228,625.0700073,0.068075836,625.0700073,0.033862147
,,,,,,,
117-164G,,,,,,,
117-164G,,,,,,,
Collection Time: 7/16/2021 3:15:22 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_1.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 3:14:37 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
End Method Modifications,,,,,,,
,,,,,,,
164G,,,,,,,
164G,,,,,,,
Collection Time: 7/16/2021 3:15:42 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_1.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 3:14:37 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
End Method Modifications,,,,,,,
,,,,,,,
117G,,,,,,,
117G,,,,,,,
Collection Time: 7/16/2021 3:15:59 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_1.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 3:14:37 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
End Method Modifications,,,,,,,
,,,,,,,
WT,,,,,,,
WT,,,,,,,
Collection Time: 7/16/2021 3:16:15 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_1.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 3:14:37 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
End Method Modifications,,,,,,,
