117-164G,117-164G,164G,164G,117G,117G,WT,WT
554.0200195,0.227509379,554.0200195,0.270619959,554.0200195,0.183693275,554.0200195,0.244710326
555.0700073,0.157513395,555.0700073,0.256088495,555.0700073,0.217451811,555.0700073,0.272419244
555.9699707,0.262800962,555.9699707,0.314564318,555.9699707,0.220758051,555.9699707,0.245407075
557.0100098,0.208096698,557.0100098,0.299729377,557.0100098,0.207705885,557.0100098,0.21477294
558.0499878,0.193467826,558.0499878,0.235787496,558.0499878,0.154849365,558.0499878,0.205899
558.9500122,0.217716932,558.9500122,0.219383359,558.9500122,0.165756464,558.9500122,0.190377295
560,0.234285519,560,0.214544386,560,0.077142634,560,0.186600402
561.0200195,0.228022173,561.0200195,0.237810105,561.0200195,0.25094536,561.0200195,0.220501557
562.0499878,0.265904963,562.0499878,0.24661541,562.0499878,0.184995949,562.0499878,0.171436906
562.9400024,0.239385799,562.9400024,0.196126908,562.9400024,0.189593062,562.9400024,0.196312726
563.9699707,0.169723094,563.9699707,0.181192234,563.9699707,0.145987913,563.9699707,0.137116611
565,0.169828296,565,0.205906078,565,0.094598427,565,0.223438725
566.0200195,0.200482905,566.0200195,0.26376918,566.0200195,0.124783851,566.0200195,0.201379895
567.0499878,0.174165964,567.0499878,0.197265714,567.0499878,0.225582823,567.0499878,0.281226814
567.9400024,0.204419002,567.9400024,0.241813779,567.9400024,0.171901047,567.9400024,0.162683755
568.9699707,0.159957349,568.9699707,0.247353748,568.9699707,0.190036878,568.9699707,0.236478508
570,0.166736871,570,0.202791765,570,0.120432183,570,0.237765685
571.0200195,0.148890331,571.0200195,0.204330087,571.0200195,0.06982021,571.0200195,0.224513412
572.0499878,0.129554927,572.0499878,0.195279345,572.0499878,0.061274514,572.0499878,0.240938976
572.9400024,0.175604954,572.9400024,0.237452403,572.9400024,0.119253479,572.9400024,0.207734659
573.9699707,0.2265203,573.9699707,0.154397756,573.9699707,0.121196382,573.9699707,0.12067093
575,0.13048698,575,0.280930936,575,0.14853777,575,0.137796804
576.0200195,0.169105351,576.0200195,0.155927867,576.0200195,0.163010374,576.0200195,0.137008593
577.0499878,0.154784128,577.0499878,0.202934608,577.0499878,0.186439097,577.0499878,0.24271214
577.9400024,0.157833815,577.9400024,0.162837133,577.9400024,0.077285059,577.9400024,0.147335395
578.9699707,0.216789946,578.9699707,0.237840399,578.9699707,0.094022721,578.9699707,0.152949378
580,0.147845373,580,0.141732141,580,0.163334072,580,0.076633573
581.0200195,0.112247981,581.0200195,0.202398866,581.0200195,0.102238163,581.0200195,0.207302213
582.0499878,0.157267049,582.0499878,0.130027741,582.0499878,0.143201307,582.0499878,0.085295118
582.9400024,0.216399625,582.9400024,0.131866962,582.9400024,0.177881688,582.9400024,0.160801634
583.9699707,0.104282536,583.9699707,0.266108125,583.9699707,0.129539266,583.9699707,0.146212667
585,0.182643637,585,0.078746356,585,0.077234656,585,0.169965416
586.0200195,0.138028607,586.0200195,0.120887667,586.0200195,0.101862378,586.0200195,0.103084818
587.0499878,0.086458072,587.0499878,0.197604686,587.0499878,0.109504119,587.0499878,0.12971291
587.9400024,0.137427524,587.9400024,0.130895764,587.9400024,0.127912134,587.9400024,0.185544401
588.9699707,0.102233812,588.9699707,0.060654901,588.9699707,0.102626376,588.9699707,0.07553187
590,0.060544208,590,0.085423358,590,0.120370053,590,0.138001218
591.0200195,0.163178369,591.0200195,0.119750232,591.0200195,0.092937589,591.0200195,0.127551019
592.0499878,0.103196517,592.0499878,0.144996747,592.0499878,0.084136836,592.0499878,0.15456748
592.9400024,0.105459273,592.9400024,0.077629037,592.9400024,0.152116954,592.9400024,0.136430308
593.9699707,0.204603583,593.9699707,0.078450516,593.9699707,0.145726353,593.9699707,0.076582707
595,0.154184833,595,0.146346077,595,0.083806843,595,0.135344327
596.0200195,0.080183893,596.0200195,0.042747829,596.0200195,0.050429914,596.0200195,0.164687529
597.0499878,0.094568908,597.0499878,0.155931905,597.0499878,0.084126927,597.0499878,0.144900367
597.9400024,0.070834696,597.9400024,0.094457082,597.9400024,0.109650046,597.9400024,0.084556587
598.9699707,0.07070636,598.9699707,0.068135552,598.9699707,0.145310313,598.9699707,0.17026639
600,0.138540134,600,0.077314936,600,0.05948941,600,0.100813225
601.0200195,0.084955275,601.0200195,0.13871789,601.0200195,0.050917793,601.0200195,0.07693097
602.0499878,0.088854924,602.0499878,0.127286926,602.0499878,0.025585044,602.0499878,0.06013694
602.9400024,0.072299391,602.9400024,0.086328946,602.9400024,0.10981492,602.9400024,0.076343
603.9699707,0.061620258,603.9699707,0.103236459,603.9699707,0.06823843,603.9699707,0.111726083
605,0.146149427,605,0.096196733,605,0.008391514,605,0.060532164
606.0200195,0.062570393,606.0200195,0.136715919,606.0200195,0.067659572,606.0200195,0.042193379
607.0499878,0.034631737,607.0499878,0.172041535,607.0499878,0.076325521,607.0499878,0.085397825
607.9400024,0.121437125,607.9400024,0.120436318,607.9400024,0.084646054,607.9400024,0.084855787
608.9699707,0.017354483,608.9699707,0.086200953,608.9699707,-0.008467616,608.9699707,0.144838631
610,0.036073737,610,0.095765427,610,0.017273096,610,0.076479882
611.0100098,0.034543507,611.0100098,0.136510611,611.0100098,0.104151294,611.0100098,0.050139554
612.0200195,0.034350391,612.0200195,0.076265372,612.0200195,0.078977853,612.0200195,0.102980427
613.039978,0.113957115,613.039978,0.102042556,613.039978,0.086338639,613.039978,0.119562067
614.0499878,0.095690444,614.0499878,0.087525822,614.0499878,0,614.0499878,0.06786678
615.0700073,0.104877681,615.0700073,0.042494241,615.0700073,0.026316483,615.0700073,0.076300934
615.9400024,0.051861841,615.9400024,0.085142612,615.9400024,0.043275807,615.9400024,0.025556276
616.9500122,0.01760176,616.9500122,0.146334738,616.9500122,0.060464192,616.9500122,0.034149505
617.9699707,0.12968038,617.9699707,0.060117833,617.9699707,0.042859226,617.9699707,0.076022498
618.9799805,0.042902619,618.9799805,0.059729513,618.9799805,0.061757803,618.9799805,0.052252065
620,0.069717996,620,0.016874362,620,-0.008605259,620,-0.025571305
621.0100098,0.085778743,621.0100098,0.094580539,621.0100098,0.061175443,621.0100098,0.016873794
622.0200195,0.05983673,622.0200195,0.060402628,622.0200195,0.052356478,622.0200195,0.076474689
623.039978,0.103309341,623.039978,0.017615713,623.039978,0.025418129,623.039978,0.060837824
624.0499878,0.121314004,624.0499878,0.106484935,624.0499878,0.102857731,624.0499878,0.093541391
625.0700073,0.051889647,625.0700073,0.052539404,625.0700073,0.043689109,625.0700073,0.093679205
,,,,,,,
117-164G,,,,,,,
117-164G,,,,,,,
Collection Time: 7/16/2021 3:52:20 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_3.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 3:52:10 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
,,,,,,,
164G,,,,,,,
164G,,,,,,,
Collection Time: 7/16/2021 3:52:40 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_3.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 3:52:10 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
,,,,,,,
117G,,,,,,,
117G,,,,,,,
Collection Time: 7/16/2021 3:52:57 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_3.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 3:52:10 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
,,,,,,,
WT,,,,,,,
WT,,,,,,,
Collection Time: 7/16/2021 3:53:13 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_3.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 3:52:10 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
