117-164G,117-164G,164G,164G,117G,117G,WT,WT
500,0.140837625,500,0.067595549,500,0.051905807,500,0.085628904
501.0400085,0.070942737,501.0400085,0.06892927,501.0400085,0,501.0400085,0.10248702
501.9400024,-0.025778068,501.9400024,0.017308224,501.9400024,0.068094961,501.9400024,0.080891609
502.980011,0.034599978,502.980011,0.06148009,502.980011,0.00852944,502.980011,0.12891914
504.019989,0.097257338,504.019989,0.051730383,504.019989,0.118660159,504.019989,0.085794933
505.0700073,0.025771646,505.0700073,0.044983853,505.0700073,0.017170331,505.0700073,0.094820231
505.9700012,-0.008565972,505.9700012,0.069396853,505.9700012,0.042757336,505.9700012,0.051163107
507.0100098,0.121239416,507.0100098,0.052515954,507.0100098,0.034434963,507.0100098,0.059261266
508.0499878,0.128138319,508.0499878,0.044336066,508.0499878,0.085571013,508.0499878,0.093676016
508.9500122,0.085761823,508.9500122,0.106760614,508.9500122,0.077284403,508.9500122,0.113481619
510,0.051843468,510,0.042663205,510,0.069577925,510,0.178091377
511.0400085,0.095152423,511.0400085,0.226838484,511.0400085,0.025639711,511.0400085,0.170363545
511.9400024,0.061224137,511.9400024,0.052141268,511.9400024,0.060086355,511.9400024,0.094765499
512.9799805,0.059945364,512.9799805,0.060974546,512.9799805,0.060155544,512.9799805,0.125787228
514.0200195,0.059160598,514.0200195,0.095212542,514.0200195,0.085998572,514.0200195,0.161049694
515.0700073,0.050457902,515.0700073,0.148016587,515.0700073,0.068571821,515.0700073,0.163000584
515.9699707,0.095115393,515.9699707,0.053323381,515.9699707,0.025979875,515.9699707,0.17698966
517.0100098,0.103825092,517.0100098,0.086325221,517.0100098,0.068823121,517.0100098,0.186757207
518.0499878,0.06017416,518.0499878,0.086138576,518.0499878,0.077436671,518.0499878,0.162685156
518.9500122,0.139729455,518.9500122,0.104223661,518.9500122,0.076651849,518.9500122,0.203476057
520,0.085694209,520,0.154172942,520,0.094063729,520,0.236307293
521.039978,0.094092689,521.039978,0.121577382,521.039978,0.127655238,521.039978,0.12065845
521.9400024,0.136535078,521.9400024,0.101883136,521.9400024,0.026088772,521.9400024,0.154192761
522.9799805,0.076196283,522.9799805,0.155331761,522.9799805,0.133344457,522.9799805,0.144855902
524.0200195,0.095340453,524.0200195,0.121659786,524.0200195,0.177300483,524.0200195,0.231787503
525.0700073,0.112718068,525.0700073,0.240196973,525.0700073,0.154980019,525.0700073,0.177091152
525.9699707,0.172269732,525.9699707,0.175241828,525.9699707,0.102257326,525.9699707,0.187470168
527.0100098,0.128892556,527.0100098,0.164030656,527.0100098,0.111018121,527.0100098,0.213065162
528.0499878,0.163971216,528.0499878,0.19257535,528.0499878,0.110528246,528.0499878,0.193818048
528.9500122,0.136944085,528.9500122,0.227595031,528.9500122,0.194192797,528.9500122,0.231283188
530,0.155456528,530,0.13840352,530,0.184796304,530,0.213016138
531.039978,0.095006131,531.039978,0.208398461,531.039978,0.191056803,531.039978,0.228726327
531.9400024,0.136010483,531.9400024,0.172326133,531.9400024,0.219932959,531.9400024,0.273939788
532.9799805,0.104685552,532.9799805,0.17822589,532.9799805,0.164091587,532.9799805,0.224389404
534.0200195,0.155279502,534.0200195,0.173065767,534.0200195,0.152793586,534.0200195,0.257232517
535.0700073,0.112933494,535.0700073,0.193834305,535.0700073,0.152539775,535.0700073,0.291145742
535.9699707,0.111491323,535.9699707,0.191046864,535.9699707,0.196717382,535.9699707,0.193935722
537.0100098,0.15635179,537.0100098,0.280064493,537.0100098,0.207400754,537.0100098,0.229871348
538.0499878,0.20288986,538.0499878,0.188280404,538.0499878,0.238403365,538.0499878,0.325531989
538.9500122,0.174536824,538.9500122,0.275077164,538.9500122,0.138015509,538.9500122,0.26764515
540,0.200540587,540,0.171124458,540,0.175844267,540,0.239195615
541.0200195,0.214498371,541.0200195,0.186153561,541.0200195,0.085486889,541.0200195,0.290350109
542.0499878,0.140155405,542.0499878,0.252708167,542.0499878,0.206982195,542.0499878,0.256713033
542.9400024,0.104510501,542.9400024,0.307138383,542.9400024,0.184849098,542.9400024,0.250680715
543.9699707,0.184620246,543.9699707,0.221945256,543.9699707,0.162899956,543.9699707,0.348162144
545,0.245218247,545,0.299793571,545,0.154489204,545,0.214367792
546.0200195,0.188504651,546.0200195,0.2580823,546.0200195,0.213343337,546.0200195,0.17089197
547.0499878,0.138252825,547.0499878,0.224267468,547.0499878,0.150829569,547.0499878,0.272844315
547.9400024,0.182960302,547.9400024,0.263809562,547.9400024,0.167548493,547.9400024,0.257245749
548.9699707,0.188283622,548.9699707,0.254686236,548.9699707,0.16061534,548.9699707,0.171122998
550,0.10532321,550,0.188178942,550,0.19186157,550,0.265149891
551.039978,0.21988073,551.039978,0.292442948,551.039978,0.231370404,551.039978,0.333524346
551.9400024,0.186946064,551.9400024,0.27846691,551.9400024,0.218241483,551.9400024,0.263267398
552.9799805,0.128607437,552.9799805,0.278096438,552.9799805,0.146799758,552.9799805,0.351496846
554.0200195,0.192668095,554.0200195,0.190138713,554.0200195,0.197774604,554.0200195,0.237773761
555.0700073,0.25842464,555.0700073,0.195623145,555.0700073,0.199961752,555.0700073,0.204516396
555.9699707,0.187371194,555.9699707,0.273378253,555.9699707,0.214489177,555.9699707,0.216285422
557.0100098,0.179619208,557.0100098,0.211599171,557.0100098,0.229633302,557.0100098,0.197812021
558.0499878,0.15439643,558.0499878,0.285284519,558.0499878,0.138671011,558.0499878,0.198043674
558.9500122,0.265139461,558.9500122,0.294387281,558.9500122,0.144347921,558.9500122,0.221848682
560,0.216978103,560,0.269376159,560,0.111999452,560,0.171103969
561.0200195,0.179118231,561.0200195,0.299934894,561.0200195,0.144458324,561.0200195,0.231004193
562.0499878,0.178878695,562.0499878,0.235384375,562.0499878,0.086785212,562.0499878,0.151157618
562.9400024,0.204802617,562.9400024,0.251167059,562.9400024,0.120202623,562.9400024,0.313070685
563.9699707,0.219344422,563.9699707,0.210766673,563.9699707,0.188941747,563.9699707,0.188789338
565,0.137349665,565,0.244195983,565,0.152583763,565,0.208094895
566.0200195,0.114504151,566.0200195,0.196533859,566.0200195,0.186830178,566.0200195,0.180646718
567.0499878,0.157749444,567.0499878,0.165694311,567.0499878,0.181602776,567.0499878,0.181767821
567.9400024,0.149362579,567.9400024,0.200790942,567.9400024,0.110959373,567.9400024,0.171983838
568.9699707,0.207635805,568.9699707,0.269050509,568.9699707,0.162469536,568.9699707,0.198584005
570,0.120357633,570,0.191953659,570,0.08547958,570,0.242120281
571.0200195,0.12408267,571.0200195,0.216673464,571.0200195,0.143676952,571.0200195,0.154376581
572.0499878,0.216126502,572.0499878,0.161929518,572.0499878,0.181165665,572.0499878,0.239052668
572.9400024,0.119382627,572.9400024,0.248315305,572.9400024,0.187697291,572.9400024,0.190472886
573.9699707,0.173364312,573.9699707,0.222673282,573.9699707,0.178109497,573.9699707,0.172300905
575,0.172689214,575,0.147341773,575,0.160533994,575,0.050656851
576.0200195,0.128055185,576.0200195,0.230271295,576.0200195,0.111574575,576.0200195,0.173086733
577.0499878,0.113602601,577.0499878,0.152789682,577.0499878,0.169737503,577.0499878,0.202348933
577.9400024,0.147179768,577.9400024,0.162028939,577.9400024,0.136045173,577.9400024,0.144878119
578.9699707,0.129881367,578.9699707,0.165596113,578.9699707,0.136223555,578.9699707,0.173431948
580,0.168427765,580,0.138506562,580,0.091901012,580,0.104075424
581.0200195,0.094745092,581.0200195,0.172056332,581.0200195,0.151493475,581.0200195,0.085968994
582.0499878,0.120184057,582.0499878,0.146124691,582.0499878,0.137471214,582.0499878,0.111076936
582.9400024,0.122159794,582.9400024,0.080076873,582.9400024,0.092693239,582.9400024,0.153865889
583.9699707,0.095996924,583.9699707,0.129747689,583.9699707,0.110828824,583.9699707,0.102426663
585,0.11156404,585,0.147783682,585,0.178471267,585,0.136714742
586.0200195,0.06065385,586.0200195,0.215259314,586.0200195,0.093952857,586.0200195,0.102938019
587.0499878,0.04343709,587.0499878,0.111776032,587.0499878,0.067498587,587.0499878,0.122063927
587.9400024,0.078253381,587.9400024,0.060580887,587.9400024,0.158431038,587.9400024,0.143932402
588.9699707,0.112585299,588.9699707,0.110822216,588.9699707,0.168433815,588.9699707,0.160180748
590,0.127953589,590,0.225162804,590,0.126361534,590,0.117893748
591.0200195,0.136642352,591.0200195,0.086071119,591.0200195,0.067497447,591.0200195,0.085538082
592.0499878,0.119797371,592.0499878,0.094479799,592.0499878,0.101363339,592.0499878,0.126894966
592.9400024,0.078085683,592.9400024,0.120684452,592.9400024,0.101365909,592.9400024,0.051465478
593.9699707,0.112139531,593.9699707,0.094937257,593.9699707,0.093371473,593.9699707,0.137026191
595,0.043615174,595,0.161425978,595,0.076969787,595,0.221931994
596.0200195,0.017760569,596.0200195,0.078202382,596.0200195,0.108944334,596.0200195,0.152811736
597.0499878,0.071663395,597.0499878,0.068158776,597.0499878,0.05020038,597.0499878,0.143357083
597.9400024,0.112768911,597.9400024,0.119854808,597.9400024,0.101485066,597.9400024,0.111596599
598.9699707,0.089886829,598.9699707,0.11185009,598.9699707,0.124749467,598.9699707,0.092555195
600,0.102943316,600,0.130013079,600,0,600,0.086204663
601.0200195,0.122603759,601.0200195,0.18129392,601.0200195,0.059483849,601.0200195,0.119015232
602.0499878,0.104103409,602.0499878,0.119849674,602.0499878,0.08563184,602.0499878,0.084938675
602.9400024,0.128705651,602.9400024,0.034378141,602.9400024,0.06012506,602.9400024,0.05996282
603.9699707,0.077689342,603.9699707,0.1039465,603.9699707,0.070941478,603.9699707,0.119518168
605,0.11279729,605,0.068866372,605,0.026200416,605,0.025780505
606.0200195,0.042719707,606.0200195,0.113562904,606.0200195,0.008558127,606.0200195,0.094485484
607.0499878,0.087036744,607.0499878,0.105255768,607.0499878,0.085339524,607.0499878,0.050635904
607.9400024,0.017291913,607.9400024,0.121650271,607.9400024,0.080207475,607.9400024,0.128158033
608.9699707,0.060290255,608.9699707,0.153988287,608.9699707,0.069875099,608.9699707,0.084235355
610,-0.017378761,610,0.077586204,610,0.008812747,610,0.059974637
611.0100098,0.077406704,611.0100098,0.084008202,611.0100098,0,611.0100098,0.025158498
612.0200195,0.12996015,612.0200195,0.042677045,612.0200195,0.051095139,612.0200195,0.059712186
613.039978,0.061305102,613.039978,0.086530641,613.039978,0.130463138,613.039978,0.058848254
614.0499878,0.008513682,614.0499878,0.067871384,614.0499878,0.078056566,614.0499878,0.008435545
615.0700073,0.034438524,615.0700073,0.121727482,615.0700073,0.0435878,615.0700073,0.051464155
615.9400024,0.060415138,615.9400024,0.061271828,615.9400024,0.025968855,615.9400024,0.093178488
616.9500122,0,616.9500122,0.121732779,616.9500122,0.051119953,616.9500122,0.051089484
617.9699707,0.043055195,617.9699707,0.085729472,617.9699707,0.043683764,617.9699707,0.025276568
618.9799805,0.034971453,618.9799805,0.026203848,618.9799805,0.068133235,618.9799805,0.042744178
620,0.043663926,620,0.061733291,620,0,620,0.085009433
621.0100098,0.043622404,621.0100098,-0.008675285,621.0100098,0.068414077,621.0100098,0.087681614
622.0200195,0.078035586,622.0200195,0.094777748,622.0200195,0,622.0200195,0.068087421
623.039978,0.0520969,623.039978,0.115835615,623.039978,0.102558844,623.039978,0.09364412
624.0499878,0.034865379,624.0499878,-0.008874689,624.0499878,0.103266671,624.0499878,0.059573453
625.0700073,0.077280417,625.0700073,-0.008797241,625.0700073,0.042564422,625.0700073,0.016983118
,,,,,,,
117-164G,,,,,,,
117-164G,,,,,,,
Collection Time: 7/16/2021 4:09:23 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_4.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 4:09:12 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
,,,,,,,
164G,,,,,,,
164G,,,,,,,
Collection Time: 7/16/2021 4:09:42 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_4.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 4:09:12 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
,,,,,,,
117G,,,,,,,
117G,,,,,,,
Collection Time: 7/16/2021 4:09:59 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_4.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 4:09:12 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
,,,,,,,
WT,,,,,,,
WT,,,,,,,
Collection Time: 7/16/2021 4:10:16 PM,,,,,,,
Operator Name  :,,,,,,,
Scan Software Version: 1.1(132),,,,,,,
Parameter List :,,,,,,,
Instrument                        Cary Eclipse,,,,,,,
Instrument Serial Number          FL1005M016,,,,,,,
Data mode                         Fluorescence,,,,,,,
Scan mode                         Emission,,,,,,,
X Mode                            Wavelength (nm),,,,,,,
Start (nm)                        480.00,,,,,,,
Stop (nm)                         625.00,,,,,,,
Ex. Wavelength (nm)               409.00,,,,,,,
Ex. Slit (nm)                     5,,,,,,,
Em. Slit (nm)                     5,,,,,,,
Scan rate (nm/min)                600.00,,,,,,,
Data interval (nm)                1.0000,,,,,,,
Averaging Time (s)                0.1000,,,,,,,
Excitation filter                 Auto,,,,,,,
Emission filter                   Open,,,,,,,
PMT voltage (V)                   Medium,,,,,,,
Corrected spectra                 OFF,,,,,,,
Multicell holder                  Multicell,,,,,,,
Multi zero                       OFF,,,,,,,
Method Log     :,,,,,,,
Method Name    : C:\Documents and Settings\Shimon Bershtein\My Documents\Carl\L82V_muts_4.FBSW,,,,,,,
Date/Time stamp: 7/16/2021 4:09:12 PM,,,,,,,
Method Modifications:,,,,,,,
Excitation Wavelength Changed: 7/16/2021 2:40:47 PM, Old: 350.00, New: 409.00,,,,,
Cell Changer Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell1 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell2 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell3 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Cell4 Changed: 7/16/2021 3:12:40 PM, Old:OFF, New:ON,,,,,
Monitoring device: Changed: 7/16/2021 3:12:40 PM, Old:PCB 150, New:Block,,,,,
Emission Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 400.00, New: 480.00,,,,,
Stop Wavelength Changed: 7/16/2021 3:12:40 PM, Old: 600.00, New: 625.00,,,,,
Autoconvert Changed: 7/16/2021 3:13:37 PM, Old:None, New:Ascii with Log,,,,,
Post run email Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail Send file Changed: 7/16/2021 3:13:37 PM, Old:OFF, New:ON,,,,,
Mail To Changed: 7/16/2021 3:13:37 PM, Old:, New:carlho@college.harvard.edu,,,,,
Sample1 Changed: 7/16/2021 3:15:22 PM, Old:Sample1, New:117-164G,,,,,
Sample2 Changed: 7/16/2021 3:15:22 PM, Old:Sample2, New:164G,,,,,
Sample3 Changed: 7/16/2021 3:15:22 PM, Old:Sample3, New:117G,,,,,
Sample4 Changed: 7/16/2021 3:15:22 PM, Old:Sample4, New:WT,,,,,
Post run email Changed: 7/16/2021 3:17:42 PM, Old:ON, New:OFF,,,,,
Mail To Changed: 7/16/2021 3:17:42 PM, Old:carlho@college.harvard.edu, New:,,,,,
End Method Modifications,,,,,,,
